Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1714846466,100,,Aggregated,956.200000,0.000000,58,76,89,92,100,120,140,170,300,350,490,111424,0,58,59.865545366351895,1.5108000006875955,486.76029999842285,2843.403360137852
1714846467,100,,Aggregated,951.400000,0.000000,58,77,89,93,100,120,140,170,300,350,490,112357,0,58,60.20698518561786,1.5108000006875955,486.76029999842285,2843.403962369946
1714846468,100,,Aggregated,949.200000,0.000000,59,78,89,93,100,120,140,170,300,350,490,113357,0,59,60.57555265312661,1.5108000006875955,486.76029999842285,2843.402039574089
1714846469,100,,Aggregated,946.600000,0.000000,59,79,90,93,100,120,140,170,300,350,490,114444,0,59,60.95374363357179,1.5108000006875955,486.76029999842285,2843.404617105309
1714846470,100,,Aggregated,951.800000,0.000000,59,80,90,94,100,120,140,180,300,350,490,115443,0,59,61.30475348960464,1.5108000006875955,486.76029999842285,2843.403385220412
1714846471,100,,Aggregated,952.700000,0.000000,59,81,91,94,100,120,140,180,300,350,490,116415,0,59,61.61983140403332,1.5108000006875955,486.76029999842285,2843.401219774084
1714846472,100,,Aggregated,952.600000,0.000000,60,82,91,94,100,120,140,180,300,350,490,117486,0,60,61.95170110566803,1.5108000006875955,486.76029999842285,2843.4052397732494
1714846473,100,,Aggregated,953.000000,0.000000,60,83,91,94,100,120,140,180,300,350,490,118434,0,60,62.3072615482082,1.5108000006875955,486.76029999842285,2843.4026039819646
1714846474,100,,Aggregated,958.200000,0.000000,61,84,92,95,110,120,140,180,300,350,490,119512,0,61,62.65763458732569,1.5108000006875955,486.76029999842285,2843.401884329607
1714846475,100,,Aggregated,957.400000,0.000000,61,84,92,95,110,120,140,180,300,350,490,120466,0,61,62.96336962628899,1.5108000006875955,486.76029999842285,2843.4005611541847
1714846476,100,,Aggregated,967.300000,0.000000,61,85,92,95,110,120,140,180,300,350,490,121482,0,61,63.29032950314063,1.5108000006875955,486.76029999842285,2843.401195238801
1714846477,100,,Aggregated,963.700000,0.000000,62,86,93,95,110,120,140,180,300,350,490,122424,0,62,63.59367888159696,1.5108000006875955,486.76029999842285,2843.4016205972684
1714846478,100,,Aggregated,963.800000,0.000000,62,86,93,96,110,120,140,180,300,350,490,123414,0,62,63.8856896608213,1.5108000006875955,486.76029999842285,2843.401753447745
1714846479,100,,Aggregated,970.100000,0.000000,62,87,93,96,110,120,140,180,300,350,490,124465,0,62,64.20260167597856,1.5108000006875955,486.76029999842285,2843.4009159201382
1714846480,100,,Aggregated,965.700000,0.000000,63,87,93,96,110,120,140,180,300,350,490,125477,0,63,64.50066748568031,1.5108000006875955,486.76029999842285,2843.401890386286
1714846481,100,,Aggregated,964.800000,0.000000,63,87,93,96,110,120,140,180,300,350,490,126444,0,63,64.79586889770003,1.5108000006875955,486.76029999842285,2843.401822150517
1714846482,100,,Aggregated,963.900000,0.000000,64,88,94,96,110,120,140,180,300,350,490,127507,0,64,65.07070692982151,1.5108000006875955,486.76029999842285,2843.4011387610094
1714846483,100,,Aggregated,968.200000,0.000000,64,88,94,96,110,120,140,180,300,350,490,128373,0,64,65.36729055019967,1.5108000006875955,486.76029999842285,2843.4051319202636
1714846484,100,,Aggregated,963.900000,0.000000,64,89,94,96,110,120,140,180,300,350,490,129352,0,64,65.63338907941716,1.5108000006875955,486.76029999842285,2843.40523532686
1714846486,100,,Aggregated,965.100000,0.000000,65,89,94,97,110,120,140,180,310,350,490,130453,0,65,65.93286310625915,1.5108000006875955,486.76029999842285,2843.4053720497036
1714846487,100,,Aggregated,962.600000,0.000000,65,89,94,97,110,120,140,180,300,350,490,131473,0,65,66.23332434188686,1.5108000006875955,486.76029999842285,2843.405102188282
1714846488,100,,Aggregated,968.200000,0.000000,66,89,94,97,110,120,140,180,310,350,490,132516,0,66,66.51680736591004,1.5108000006875955,486.76029999842285,2843.404358718947
1714846489,100,,Aggregated,961.300000,0.000000,66,90,94,97,110,120,140,180,310,350,490,133583,0,66,66.79141142436482,1.5108000006875955,486.76029999842285,2843.4044676343547
1714846490,100,,Aggregated,959.600000,0.000000,67,90,95,97,110,120,140,180,310,350,490,134568,0,67,67.0351940208739,1.5108000006875955,486.76029999842285,2843.4039147494204
1714846491,100,,Aggregated,964.300000,0.000000,67,90,95,97,110,120,140,180,310,350,490,135586,0,67,67.29419072176331,1.5108000006875955,486.76029999842285,2843.4036109922854
1714846492,100,,Aggregated,963.100000,0.000000,67,90,95,97,110,120,140,180,310,350,490,136442,0,67,67.58238598892589,1.5108000006875955,486.76029999842285,2843.4049486228582
1714846493,100,,Aggregated,960.700000,0.000000,68,91,95,98,110,120,140,180,310,350,490,137448,0,68,67.91996807229631,1.5108000006875955,486.76029999842285,2843.404734881555
1714846494,100,,Aggregated,953.700000,0.000000,68,91,95,98,110,120,140,180,310,350,490,138501,0,68,68.18747502690206,1.5108000006875955,486.76029999842285,2843.4024375275267
1714846495,100,,Aggregated,943.100000,0.000000,68,91,95,98,110,120,150,180,310,360,490,139450,0,68,68.51785054500507,1.5108000006875955,486.76029999842285,2843.4034420939406
1714846496,100,,Aggregated,945.300000,0.000000,69,91,96,98,110,120,150,180,310,350,490,140513,0,69,68.82315499420591,1.5108000006875955,486.76029999842285,2843.4040480240265
1714846497,100,,Aggregated,932.600000,0.000000,69,92,96,99,110,120,150,180,310,350,490,141518,0,69,69.08985102602436,1.5108000006875955,486.76029999842285,2843.4037790245766
1714846499,100,,Aggregated,923.800000,0.000000,70,92,96,99,110,130,150,180,310,350,490,142421,0,70,69.35659081105254,1.5108000006875955,486.76029999842285,2843.4030725805887
1714846500,100,,Aggregated,923.800000,0.000000,70,92,96,99,110,130,150,180,310,350,490,143233,0,70,69.6253163467987,1.5108000006875955,486.76029999842285,2843.4026725684726
1714846501,100,,Aggregated,906.700000,0.000000,71,92,96,100,110,130,150,180,310,350,490,144191,0,71,69.91055712007717,1.5108000006875955,486.76029999842285,2843.401509109445
1714846502,100,,Aggregated,892.700000,0.000000,71,92,96,100,110,130,150,180,310,360,490,145064,0,71,70.20998636326749,1.5108000006875955,486.76029999842285,2843.401491755363
1714846503,100,,Aggregated,881.400000,0.000000,72,92,97,100,110,130,150,190,310,360,490,145953,0,72,70.50742209410589,1.5108000006875955,486.76029999842285,2843.400293245086
1714846504,100,,Aggregated,873.100000,0.000000,72,93,97,100,110,130,160,190,320,360,490,146649,0,72,70.94241544232216,1.5108000006875955,486.76029999842285,2843.400002727601
1714846505,100,,Aggregated,879.800000,0.000000,73,93,97,100,110,130,160,190,320,370,490,147330,0,73,71.27352124415285,1.5108000006875955,491.1833999976807,2843.3995656010316
1714846506,100,,Aggregated,841.500000,0.000000,73,93,97,100,120,130,170,200,320,370,490,148066,0,73,71.66250968014978,1.5108000006875955,491.1833999976807,2843.4014831223913
1714846507,100,,Aggregated,823.000000,0.000000,74,93,97,100,120,130,170,200,320,370,490,148806,0,74,71.95124874199374,1.5108000006875955,491.1833999976807,2843.402241845087
1714846508,100,,Aggregated,808.500000,0.000000,75,93,98,100,120,130,170,190,320,380,490,149707,0,75,72.22015708685068,1.5108000006875955,491.1833999976807,2843.3998209836545
1714846509,100,,Aggregated,776.300000,0.000000,75,93,98,100,120,130,170,200,320,370,490,150467,0,75,72.55838672134863,1.5108000006875955,491.1833999976807,2843.403929100733
